transaction_id,date,product_id,customer_id,quantity,unit_price,region,sales_rep,payment_method,total_amount,first_name,last_name,email,phone,city,state,signup_date,customer_segment,total_purchases,lifetime_value,product_name,category,subcategory,cost_price,retail_price,stock_quantity,supplier,weight_kg,is_active,profit_margin
TXN000850,2024-04-06,PRD029,CUST0091,3,311.46,East,Michael Brown,Credit Card,934.38,Daniel,Garcia,jessica.gonzalez@email.com,(851) 290-6500,San Antonio,FL,2023-06-16,Standard,34,6014.55,Sports Accessories A,Sports,Sports Accessories,357.14,287.73,335.0,Supplier D,4.76,True,-24.12
TXN000793,2024-04-06,PRD048,CUST0139,2,435.35,East,Mary Johnson,Credit Card,870.7,Nancy,Rodriguez,lisa.brown@email.com,(785) 893-3415,Houston,OH,2023-06-11,Standard,31,4803.49,,,,,,,,,,
TXN000231,2024-04-07,PRD015,CUST0177,6,409.76,East,Mary Johnson,Debit Card,2458.56,Elizabeth,Rodriguez,elizabeth.martin@email.com,(455) 233-8478,San Antonio,NY,2023-07-17,Standard,7,1899.99,Lighting A,Home & Garden,Lighting,116.01,202.07,435.0,Supplier D,4.02,True,42.59
TXN000381,2024-04-07,PRD022,CUST0140,5,141.81,North,John Smith,Debit Card,709.05,Christopher,Moore,james.hernandez@email.com,(323) 975-8357,New York,PA,2022-12-15,Standard,30,8989.76,Bedding B,Home & Garden,Bedding,197.95,336.9,328.0,Supplier D,0.83,True,41.24
TXN000618,2024-04-07,PRD042,CUST0015,9,237.11,North,Lisa Martinez,Credit Card,2133.99,Jennifer,Garcia,lisa.anderson@email.com,(361) 902-5984,Los Angeles,TX,2023-03-24,Premium,35,9483.02,Women's Wear B,Clothing,Women's Wear,388.49,234.63,68.0,Supplier B,2.12,True,-65.58
TXN000829,2024-04-07,PRD003,CUST0005,8,313.6,South,Lisa Martinez,Cash,2508.8,James,Moore,william.lee@email.com,(522) 602-6345,Philadelphia,PA,2023-03-18,Standard,2,3835.9,Smartphone A,Electronics,Smartphone,281.12,320.7,154.0,Supplier D,3.34,True,12.34
TXN000199,2024-04-07,PRD036,CUST0122,2,116.94,North,Lisa Martinez,Cash,233.88,Barbara,Smith,elizabeth.white@email.com,(515) 607-8715,San Antonio,CA,2023-07-13,Basic,49,6770.19,Educational B,Books,Educational,28.14,322.12,344.0,Supplier A,3.88,False,91.26
TXN000183,2024-04-07,PRD010,CUST0145,1,386.45,South,Mary Johnson,PayPal,386.45,James,Moore,john.thomas@email.com,(809) 464-6238,New York,IL,2023-12-14,Basic,14,1322.15,Smart Watch B,Electronics,Smart Watch,188.13,488.99,135.0,Supplier D,0.35,True,61.53
TXN000952,2024-04-07,PRD037,CUST0097,5,304.92,South,John Smith,Wire Transfer,1524.6,Susan,Garcia,robert.gonzalez@email.com,(370) 623-9078,Los Angeles,NC,2023-03-02,Standard,7,7464.66,Children's Books A,Books,Children's Books,188.38,300.82,258.0,Supplier B,4.82,True,37.38
TXN000650,2024-04-08,PRD002,CUST0013,2,274.19,Central,Sarah Wilson,Debit Card,548.38,Charles,Lee,david.jackson@email.com,(662) 515-8591,New York,NY,2022-03-17,Premium,21,1873.04,Laptop B,Electronics,Laptop,183.28,74.94,129.0,Supplier D,3.54,True,-144.57
TXN000402,2024-04-08,PRD017,CUST0146,1,354.21,East,Sarah Wilson,Credit Card,354.21,Patricia,Miller,joseph.taylor@email.com,(944) 268-2425,San Antonio,TX,2022-02-08,Premium,23,2139.2,Decor A,Home & Garden,Decor,322.88,344.02,92.0,Supplier D,3.92,True,6.14
TXN000044,2024-04-08,PRD024,CUST0107,7,401.93,Central,John Smith,Cash,2813.51,Daniel,Gonzalez,elizabeth.lee@email.com,(808) 828-8909,Chicago,IL,2023-08-08,Basic,21,7645.53,Fitness Equipment B,Sports,Fitness Equipment,39.2,253.45,123.0,Supplier C,4.85,True,84.53
TXN000198,2024-04-08,PRD038,CUST0153,7,343.03,North,Robert Garcia,Credit Card,2401.21,Charles,Anderson,linda.taylor@email.com,(308) 776-2654,Houston,OH,2023-02-16,Premium,44,5551.54,Children's Books B,Books,Children's Books,216.84,38.56,478.0,Supplier D,4.21,False,-462.34
TXN000646,2024-04-08,PRD025,CUST0174,1,135.82,South,Lisa Martinez,Cash,135.82,Lisa,Jackson,joseph.smith@email.com,(613) 338-9589,New York,FL,2022-08-18,Basic,43,972.53,Outdoor Gear A,Sports,Outdoor Gear,207.7,281.99,193.0,Supplier D,4.1,True,26.34
TXN000357,2024-04-08,PRD041,CUST0060,1,433.54,North,Michael Brown,Cash,433.54,Karen,Thompson,barbara.martinez@email.com,(442) 806-6210,Houston,IL,2023-03-07,Standard,4,651.83,Women's Wear A,Clothing,Women's Wear,173.28,310.36,354.0,Supplier B,1.44,True,44.17
TXN000438,2024-04-09,PRD004,CUST0178,7,368.48,East,David Lee,Cash,2579.36,David,Martin,linda.anderson@email.com,(251) 569-4262,San Jose,AZ,2022-11-14,Basic,44,4360.43,Smartphone B,Electronics,Smartphone,252.89,354.85,214.0,Supplier A,2.61,True,28.73
TXN000657,2024-04-09,PRD009,CUST0179,7,98.76,West,Robert Garcia,Credit Card,691.32,Joseph,Moore,barbara.jackson@email.com,(480) 577-8605,Philadelphia,NC,2023-12-13,Premium,7,1738.45,Smart Watch A,Electronics,Smart Watch,314.02,51.4,370.0,Supplier A,4.53,True,-510.93
TXN000387,2024-04-10,PRD033,CUST0070,4,202.32,North,John Smith,Credit Card,809.28,Daniel,Davis,susan.martin@email.com,(333) 548-3907,San Diego,FL,2023-10-02,Standard,36,4890.22,Non-Fiction A,Books,Non-Fiction,283.82,37.2,84.0,Supplier D,0.79,False,-662.96
TXN000124,2024-04-11,PRD030,CUST0146,6,368.79,East,Robert Garcia,Cash,2212.74,Patricia,Miller,joseph.taylor@email.com,(944) 268-2425,San Antonio,TX,2022-02-08,Premium,23,2139.2,Sports Accessories B,Sports,Sports Accessories,331.87,411.05,432.0,Supplier D,1.73,False,19.26
TXN000567,2024-04-11,PRD022,CUST0033,5,349.39,North,Robert Garcia,Credit Card,1746.9499999999998,Barbara,Williams,michael.white@email.com,(251) 372-8096,Dallas,NY,2022-03-01,Standard,5,3205.66,Bedding B,Home & Garden,Bedding,197.95,336.9,328.0,Supplier D,0.83,True,41.24
TXN000727,2024-04-11,PRD041,CUST0142,8,43.13,South,Lisa Martinez,Cash,345.04,David,Moore,thomas.williams@email.com,(397) 329-1699,Philadelphia,CA,2023-02-06,Basic,18,7102.06,Women's Wear A,Clothing,Women's Wear,173.28,310.36,354.0,Supplier B,1.44,True,44.17
TXN000429,2024-04-11,PRD010,CUST0085,5,176.33,North,Jennifer Davis,Wire Transfer,881.6500000000001,Jennifer,Garcia,elizabeth.miller@email.com,(989) 781-1530,Philadelphia,NC,2022-03-23,Basic,42,3345.6,Smart Watch B,Electronics,Smart Watch,188.13,488.99,135.0,Supplier D,0.35,True,61.53
TXN000933,2024-04-11,PRD024,CUST0112,6,139.87,West,David Lee,Debit Card,839.22,Karen,Wilson,sarah.moore@email.com,(619) 913-9849,Philadelphia,FL,2023-01-26,Standard,12,3696.23,Fitness Equipment B,Sports,Fitness Equipment,39.2,253.45,123.0,Supplier C,4.85,True,84.53
TXN000017,2024-04-11,PRD009,CUST0148,8,153.64,North,Michael Brown,Cash,1229.12,Linda,Brown,jessica.jackson@email.com,(765) 533-5525,Dallas,AZ,2022-03-31,Basic,15,488.72,Smart Watch A,Electronics,Smart Watch,314.02,51.4,370.0,Supplier A,4.53,True,-510.93
TXN000350,2024-04-12,PRD005,CUST0074,7,210.57,West,John Smith,Debit Card,1473.99,Linda,Lopez,patricia.jackson@email.com,(573) 274-7120,Dallas,PA,2023-02-21,Standard,23,1700.78,Tablet A,Electronics,Tablet,120.26,395.61,254.0,Supplier B,3.08,True,69.6
TXN000967,2024-04-12,PRD038,CUST0069,3,69.54,East,David Lee,Cash,208.62,Lisa,Brown,christopher.jones@email.com,(200) 539-4300,Philadelphia,FL,2022-03-02,Standard,41,159.87,Children's Books B,Books,Children's Books,216.84,38.56,478.0,Supplier D,4.21,False,-462.34
TXN000547,2024-04-12,PRD020,CUST0187,8,12.42,Central,Lisa Martinez,Debit Card,99.36,Lisa,Taylor,james.hernandez@email.com,(250) 366-4511,Phoenix,GA,2023-07-12,Basic,14,5641.47,Kitchen Appliances B,Home & Garden,Kitchen Appliances,14.82,436.14,268.0,Supplier B,4.89,True,96.6
TXN000150,2024-04-12,PRD025,CUST0051,4,416.17,West,Mary Johnson,Debit Card,1664.68,David,Martin,nancy.anderson@email.com,(811) 424-1480,San Antonio,PA,2022-09-01,Standard,38,8029.29,Outdoor Gear A,Sports,Outdoor Gear,207.7,281.99,193.0,Supplier D,4.1,True,26.34
TXN000799,2024-04-14,PRD045,CUST0172,9,95.03,West,Jennifer Davis,Credit Card,855.27,John,Miller,elizabeth.hernandez@email.com,(257) 727-3604,Phoenix,IL,2023-08-17,Standard,36,3466.04,Shoes A,Clothing,Shoes,287.04,383.98,287.0,Supplier D,2.96,False,25.25
TXN000297,2024-04-14,PRD018,CUST0075,6,392.12,East,Sarah Wilson,Credit Card,2352.7200000000003,David,White,lisa.gonzalez@email.com,(921) 878-7481,San Jose,OH,2022-10-28,Standard,42,9661.74,Decor B,Home & Garden,Decor,346.4,441.78,372.0,Supplier B,2.47,False,21.59
TXN000258,2024-04-14,PRD026,CUST0174,7,252.62,East,Jennifer Davis,Credit Card,1768.34,Lisa,Jackson,joseph.smith@email.com,(613) 338-9589,New York,FL,2022-08-18,Basic,43,972.53,Outdoor Gear B,Sports,Outdoor Gear,189.05,403.61,229.0,Supplier A,4.3,False,53.16
TXN000493,2024-04-15,PRD050,CUST0147,6,428.65,West,David Lee,Debit Card,2571.9,William,Wilson,barbara.johnson@email.com,(597) 769-7510,Los Angeles,NY,2023-12-28,Basic,25,109.34,,,,,,,,,,
TXN000705,2024-04-16,PRD001,CUST0172,3,494.01,Central,Mary Johnson,Credit Card,1482.03,John,Miller,elizabeth.hernandez@email.com,(257) 727-3604,Phoenix,IL,2023-08-17,Standard,36,3466.04,Laptop A,Electronics,Laptop,268.17,331.98,10.0,Supplier A,3.48,False,19.22
TXN000328,2024-04-17,PRD008,CUST0014,1,228.49,South,Mary Johnson,Cash,228.49,Thomas,Garcia,james.williams@email.com,(471) 322-2481,New York,GA,2023-02-03,Standard,22,3982.96,Headphones B,Electronics,Headphones,14.97,58.17,56.0,Supplier D,0.83,True,74.27
TXN000059,2024-04-17,PRD014,CUST0095,4,67.7,North,Robert Garcia,Credit Card,270.8,Daniel,Martinez,thomas.smith@email.com,(937) 201-1788,San Antonio,CA,2022-12-07,Standard,18,4703.86,Furniture B,Home & Garden,Furniture,155.32,181.22,58.0,Supplier D,2.06,False,14.29
TXN000295,2024-04-17,PRD029,CUST0198,8,320.66,Central,Michael Brown,Debit Card,2565.28,Christopher,Davis,barbara.anderson@email.com,(677) 509-9530,San Antonio,NY,2023-11-13,Basic,22,1300.9,Sports Accessories A,Sports,Sports Accessories,357.14,287.73,335.0,Supplier D,4.76,True,-24.12
TXN000411,2024-04-17,PRD012,CUST0132,2,204.49,East,Jennifer Davis,Debit Card,408.98,Barbara,Jackson,daniel.jones@email.com,(754) 623-4727,Los Angeles,OH,2022-11-14,Standard,11,7511.23,Camera B,Electronics,Camera,47.05,382.73,23.0,Supplier A,4.27,True,87.71
TXN000706,2024-04-18,PRD040,CUST0144,3,76.86,Central,Lisa Martinez,PayPal,230.58,Patricia,Anderson,charles.lee@email.com,(406) 842-3422,Houston,NY,2023-06-20,Standard,38,4522.59,Men's Wear B,Clothing,Men's Wear,294.89,77.27,198.0,Supplier C,2.57,False,-281.64
TXN000079,2024-04-18,PRD010,CUST0084,1,91.48,West,Robert Garcia,Credit Card,91.48,Sarah,Wilson,james.thompson@email.com,(918) 786-7415,Philadelphia,CA,2023-11-08,Standard,39,9173.24,Smart Watch B,Electronics,Smart Watch,188.13,488.99,135.0,Supplier D,0.35,True,61.53
TXN000149,2024-04-18,PRD021,CUST0037,1,166.36,Central,Robert Garcia,Credit Card,166.36,Christopher,Garcia,christopher.lopez@email.com,(391) 481-5585,Philadelphia,AZ,2022-10-30,Standard,37,6005.02,Bedding A,Home & Garden,Bedding,212.45,348.8,316.0,Supplier A,2.22,True,39.09
TXN000529,2024-04-18,PRD036,CUST0019,4,296.82,Central,Robert Garcia,Credit Card,1187.28,Robert,Gonzalez,richard.miller@email.com,(564) 605-9412,Chicago,CA,2022-03-05,Standard,43,9814.45,Educational B,Books,Educational,28.14,322.12,344.0,Supplier A,3.88,False,91.26
TXN000077,2024-04-18,PRD022,CUST0064,8,264.27,South,Michael Brown,Debit Card,2114.16,David,Jackson,john.taylor@email.com,(776) 392-9064,New York,FL,2023-04-12,Standard,43,897.75,Bedding B,Home & Garden,Bedding,197.95,336.9,328.0,Supplier D,0.83,True,41.24
TXN000610,2024-04-18,PRD034,CUST0012,2,229.86,West,Lisa Martinez,Cash,459.72,Linda,Gonzalez,joseph.thomas@email.com,(566) 988-4401,Phoenix,GA,2023-03-24,Basic,20,526.69,Non-Fiction B,Books,Non-Fiction,51.71,311.26,96.0,Supplier A,4.66,False,83.39
TXN000272,2024-04-19,PRD011,CUST0058,3,420.14,North,Michael Brown,Credit Card,1260.42,Elizabeth,Martin,john.brown@email.com,(982) 424-7363,Chicago,TX,2022-06-09,Standard,1,6931.46,Camera A,Electronics,Camera,350.91,428.34,184.0,Supplier C,2.19,True,18.08
TXN000177,2024-04-19,PRD021,CUST0087,8,385.92,Central,John Smith,Cash,3087.36,Sarah,Lee,thomas.miller@email.com,(826) 426-2705,Houston,GA,2022-05-17,Standard,15,7622.25,Bedding A,Home & Garden,Bedding,212.45,348.8,316.0,Supplier A,2.22,True,39.09
TXN000417,2024-04-19,PRD037,CUST0048,3,92.07,West,Mary Johnson,Credit Card,276.21,David,Hernandez,jessica.williams@email.com,(552) 779-9231,Houston,GA,2022-01-29,Basic,22,8257.58,Children's Books A,Books,Children's Books,188.38,300.82,258.0,Supplier B,4.82,True,37.38
TXN000485,2024-04-19,PRD034,CUST0093,2,369.23,East,Lisa Martinez,Cash,738.46,Joseph,Garcia,jessica.lee@email.com,(414) 455-2110,Philadelphia,AZ,2023-09-01,Standard,3,591.1,Non-Fiction B,Books,Non-Fiction,51.71,311.26,96.0,Supplier A,4.66,False,83.39
TXN000218,2024-04-19,PRD014,CUST0175,3,101.35,North,Jennifer Davis,PayPal,304.04999999999995,Robert,Lopez,barbara.miller@email.com,(782) 229-3846,San Jose,CA,2022-12-30,Basic,17,7790.3,Furniture B,Home & Garden,Furniture,155.32,181.22,58.0,Supplier D,2.06,False,14.29
TXN000651,2024-04-20,PRD021,CUST0089,6,162.54,North,Lisa Martinez,Credit Card,975.24,Lisa,White,elizabeth.lee@email.com,(963) 279-4899,Houston,TX,2023-10-21,Standard,23,9525.42,Bedding A,Home & Garden,Bedding,212.45,348.8,316.0,Supplier A,2.22,True,39.09
TXN000028,2024-04-20,PRD047,CUST0161,9,177.49,South,Jennifer Davis,Credit Card,1597.41,Nancy,Jackson,susan.davis@email.com,(963) 686-5400,New York,FL,2023-10-27,Premium,1,3482.25,,,,,,,,,,
TXN000554,2024-04-21,PRD015,CUST0097,9,336.76,Central,Jennifer Davis,Cash,3030.84,Susan,Garcia,robert.gonzalez@email.com,(370) 623-9078,Los Angeles,NC,2023-03-02,Standard,7,7464.66,Lighting A,Home & Garden,Lighting,116.01,202.07,435.0,Supplier D,4.02,True,42.59
TXN000013,2024-04-21,PRD008,CUST0021,3,416.81,East,Michael Brown,Debit Card,1250.43,Elizabeth,Martin,jessica.rodriguez@email.com,(466) 378-1509,Chicago,PA,2023-06-23,Premium,16,7774.82,Headphones B,Electronics,Headphones,14.97,58.17,56.0,Supplier D,0.83,True,74.27
TXN000233,2024-04-21,PRD036,CUST0106,4,119.67,East,Robert Garcia,Wire Transfer,478.68,Robert,Miller,richard.taylor@email.com,(760) 295-6536,New York,CA,2022-09-20,Standard,29,5732.66,Educational B,Books,Educational,28.14,322.12,344.0,Supplier A,3.88,False,91.26
TXN000447,2024-04-22,PRD024,CUST0176,9,99.24,North,Michael Brown,PayPal,893.16,Barbara,Moore,elizabeth.jackson@email.com,(397) 405-1944,San Jose,FL,2023-06-23,Premium,23,8490.72,Fitness Equipment B,Sports,Fitness Equipment,39.2,253.45,123.0,Supplier C,4.85,True,84.53
TXN000091,2024-04-22,PRD009,CUST0128,1,335.2,East,Sarah Wilson,Debit Card,335.2,Patricia,Moore,mary.martinez@email.com,(650) 676-5315,San Jose,FL,2022-04-12,Standard,35,7518.76,Smart Watch A,Electronics,Smart Watch,314.02,51.4,370.0,Supplier A,4.53,True,-510.93
TXN000951,2024-04-22,PRD027,CUST0142,2,490.19,North,Robert Garcia,PayPal,980.38,David,Moore,thomas.williams@email.com,(397) 329-1699,Philadelphia,CA,2023-02-06,Basic,18,7102.06,Athletic Wear A,Sports,Athletic Wear,133.26,490.63,381.0,Supplier A,0.6,False,72.84
TXN000068,2024-04-22,PRD037,CUST0116,9,451.01,South,David Lee,Credit Card,4059.09,Sarah,White,thomas.miller@email.com,(357) 255-6911,Houston,PA,2022-03-23,Premium,24,7442.11,Children's Books A,Books,Children's Books,188.38,300.82,258.0,Supplier B,4.82,True,37.38
TXN000504,2024-04-22,PRD036,CUST0150,3,136.49,South,Jennifer Davis,Cash,409.47,Lisa,Davis,jennifer.rodriguez@email.com,(917) 838-9561,San Diego,IL,2023-05-15,Standard,22,2499.3,Educational B,Books,Educational,28.14,322.12,344.0,Supplier A,3.88,False,91.26
TXN000506,2024-04-22,PRD025,CUST0024,3,169.34,East,John Smith,PayPal,508.02,Robert,Jackson,charles.jones@email.com,(343) 324-1195,Houston,GA,2023-04-30,Standard,21,2000.96,Outdoor Gear A,Sports,Outdoor Gear,207.7,281.99,193.0,Supplier D,4.1,True,26.34
TXN000164,2024-04-22,PRD036,CUST0039,5,316.69,West,Robert Garcia,Credit Card,1583.45,Karen,Hernandez,barbara.thompson@email.com,(828) 834-5026,San Diego,AZ,2022-11-30,Standard,9,3883.02,Educational B,Books,Educational,28.14,322.12,344.0,Supplier A,3.88,False,91.26
TXN000019,2024-04-22,PRD030,CUST0167,2,16.37,Central,John Smith,Debit Card,32.74,James,Wilson,nancy.johnson@email.com,(475) 946-7828,Philadelphia,NC,2022-05-01,Basic,40,8175.88,Sports Accessories B,Sports,Sports Accessories,331.87,411.05,432.0,Supplier D,1.73,False,19.26
TXN000630,2024-04-23,PRD018,CUST0083,2,384.79,South,David Lee,PayPal,769.58,Charles,Gonzalez,elizabeth.white@email.com,(330) 381-1029,Dallas,NC,2022-09-07,Basic,43,1745.67,Decor B,Home & Garden,Decor,346.4,441.78,372.0,Supplier B,2.47,False,21.59
TXN000349,2024-04-23,PRD030,CUST0083,3,492.15,East,David Lee,Cash,1476.4499999999998,Charles,Gonzalez,elizabeth.white@email.com,(330) 381-1029,Dallas,NC,2022-09-07,Basic,43,1745.67,Sports Accessories B,Sports,Sports Accessories,331.87,411.05,432.0,Supplier D,1.73,False,19.26
TXN000999,2024-04-23,PRD042,CUST0142,7,155.8,West,John Smith,Credit Card,1090.6,David,Moore,thomas.williams@email.com,(397) 329-1699,Philadelphia,CA,2023-02-06,Basic,18,7102.06,Women's Wear B,Clothing,Women's Wear,388.49,234.63,68.0,Supplier B,2.12,True,-65.58
TXN000355,2024-04-24,PRD026,CUST0167,5,329.32,South,John Smith,PayPal,1646.6,James,Wilson,nancy.johnson@email.com,(475) 946-7828,Philadelphia,NC,2022-05-01,Basic,40,8175.88,Outdoor Gear B,Sports,Outdoor Gear,189.05,403.61,229.0,Supplier A,4.3,False,53.16
TXN000005,2024-04-24,PRD042,CUST0169,7,401.96,South,Sarah Wilson,Credit Card,2813.72,Patricia,Martin,thomas.johnson@email.com,(392) 652-4463,Houston,NY,2023-01-21,Premium,16,3996.99,Women's Wear B,Clothing,Women's Wear,388.49,234.63,68.0,Supplier B,2.12,True,-65.58
TXN000542,2024-04-24,PRD028,CUST0047,6,258.55,North,Mary Johnson,Cash,1551.3000000000002,Richard,Lee,james.miller@email.com,(691) 757-8940,Dallas,IL,2023-05-19,Standard,22,3688.77,Athletic Wear B,Sports,Athletic Wear,23.97,281.31,422.0,Supplier A,3.98,True,91.48
TXN000695,2024-04-25,PRD035,CUST0097,7,116.2,Central,Michael Brown,PayPal,813.4,Susan,Garcia,robert.gonzalez@email.com,(370) 623-9078,Los Angeles,NC,2023-03-02,Standard,7,7464.66,Educational A,Books,Educational,94.08,414.91,97.0,Supplier C,0.63,False,77.33
TXN000159,2024-04-25,PRD045,CUST0183,1,42.02,West,Michael Brown,Debit Card,42.02,Barbara,Martinez,james.wilson@email.com,(381) 685-6730,Philadelphia,OH,2023-05-30,Standard,46,2045.22,Shoes A,Clothing,Shoes,287.04,383.98,287.0,Supplier D,2.96,False,25.25
TXN000813,2024-04-25,PRD021,CUST0117,1,205.34,Central,Mary Johnson,Credit Card,205.34,Thomas,Anderson,robert.moore@email.com,(203) 637-2435,San Jose,CA,2023-11-03,Standard,27,8070.46,Bedding A,Home & Garden,Bedding,212.45,348.8,316.0,Supplier A,2.22,True,39.09
TXN000428,2024-04-25,PRD021,CUST0069,4,402.85,West,Sarah Wilson,Cash,1611.4,Lisa,Brown,christopher.jones@email.com,(200) 539-4300,Philadelphia,FL,2022-03-02,Standard,41,159.87,Bedding A,Home & Garden,Bedding,212.45,348.8,316.0,Supplier A,2.22,True,39.09
TXN000730,2024-04-25,PRD017,CUST0073,9,274.61,West,Lisa Martinez,Credit Card,2471.49,Charles,Garcia,patricia.jones@email.com,(992) 313-9622,Houston,NC,2023-05-18,Standard,34,9267.99,Decor A,Home & Garden,Decor,322.88,344.02,92.0,Supplier D,3.92,True,6.14
TXN000981,2024-04-25,PRD046,CUST0114,6,390.46,West,Robert Garcia,Credit Card,2342.76,Charles,Thomas,william.williams@email.com,(504) 443-2571,Phoenix,NC,2023-07-04,Premium,6,9415.82,Shoes B,Clothing,Shoes,272.95,448.53,273.0,Supplier C,4.4,False,39.15
TXN000889,2024-04-26,PRD017,CUST0055,8,194.19,South,Michael Brown,Credit Card,1553.52,Christopher,Lopez,daniel.jones@email.com,(363) 302-5060,San Jose,OH,2023-02-28,Premium,7,3495.0,Decor A,Home & Garden,Decor,322.88,344.02,92.0,Supplier D,3.92,True,6.14
TXN000047,2024-04-26,PRD024,CUST0053,1,141.65,South,Sarah Wilson,Cash,141.65,David,Jackson,daniel.hernandez@email.com,(683) 742-6856,San Antonio,IL,2022-12-30,Basic,33,1187.64,Fitness Equipment B,Sports,Fitness Equipment,39.2,253.45,123.0,Supplier C,4.85,True,84.53
TXN000354,2024-04-26,PRD037,CUST0023,9,25.26,South,Jennifer Davis,Credit Card,227.34,Jessica,Anderson,david.moore@email.com,(296) 673-2669,Phoenix,PA,2022-07-21,Basic,4,6313.92,Children's Books A,Books,Children's Books,188.38,300.82,258.0,Supplier B,4.82,True,37.38
TXN000659,2024-04-26,PRD019,CUST0105,8,98.9,West,Sarah Wilson,Credit Card,791.2,Nancy,Jones,mary.johnson@email.com,(584) 364-2228,Chicago,NC,2022-05-28,Basic,43,9104.53,Kitchen Appliances A,Home & Garden,Kitchen Appliances,54.05,214.47,23.0,Supplier A,1.38,True,74.8
TXN000071,2024-04-27,PRD049,CUST0025,9,304.25,West,Mary Johnson,Wire Transfer,2738.25,John,Wilson,charles.thomas@email.com,(263) 999-4641,Houston,NC,2023-11-04,Basic,39,1545.61,,,,,,,,,,
TXN000949,2024-04-27,PRD027,CUST0059,1,401.37,West,David Lee,PayPal,401.37,David,Garcia,patricia.hernandez@email.com,(563) 377-3885,Philadelphia,TX,2023-06-30,Standard,24,3229.4,Athletic Wear A,Sports,Athletic Wear,133.26,490.63,381.0,Supplier A,0.6,False,72.84
TXN000755,2024-04-27,PRD030,CUST0038,4,464.32,West,Sarah Wilson,Debit Card,1857.28,Jessica,Lopez,william.williams@email.com,(656) 352-1567,Chicago,FL,2022-11-13,Standard,40,8162.4,Sports Accessories B,Sports,Sports Accessories,331.87,411.05,432.0,Supplier D,1.73,False,19.26
TXN000163,2024-04-27,PRD050,CUST0117,7,166.19,East,Sarah Wilson,Debit Card,1163.33,Thomas,Anderson,robert.moore@email.com,(203) 637-2435,San Jose,CA,2023-11-03,Standard,27,8070.46,,,,,,,,,,
TXN000168,2024-04-27,PRD029,CUST0084,2,21.96,North,David Lee,Credit Card,43.92,Sarah,Wilson,james.thompson@email.com,(918) 786-7415,Philadelphia,CA,2023-11-08,Standard,39,9173.24,Sports Accessories A,Sports,Sports Accessories,357.14,287.73,335.0,Supplier D,4.76,True,-24.12
TXN000644,2024-04-28,PRD024,CUST0045,8,59.7,West,Michael Brown,Credit Card,477.6,Elizabeth,Thomas,christopher.williams@email.com,(455) 845-9907,San Jose,FL,2023-01-15,Standard,36,6049.36,Fitness Equipment B,Sports,Fitness Equipment,39.2,253.45,123.0,Supplier C,4.85,True,84.53
TXN000916,2024-04-28,PRD019,CUST0146,9,51.55,South,David Lee,Debit Card,463.95,Patricia,Miller,joseph.taylor@email.com,(944) 268-2425,San Antonio,TX,2022-02-08,Premium,23,2139.2,Kitchen Appliances A,Home & Garden,Kitchen Appliances,54.05,214.47,23.0,Supplier A,1.38,True,74.8
